 2.72500000e-06  9.97335026e-07  2.72500000e-06  9.38157190e-01  2.72500000e-06  8.87270563e-01  2.72500000e-06  3.69766127e-01  2.72500000e-06  4.03414894e-01  2.72500000e-06  1.89750000e-01  2.72500000e-06  6.98854972e-01 
 2.77500000e-06  2.72901885e-07  2.77500000e-06  9.33314190e-01  2.77500000e-06  8.92535422e-01  2.77500000e-06  3.99670000e-01  2.77500000e-06  4.15736269e-01  2.77500000e-06  1.95250000e-01  2.77500000e-06  6.98760746e-01 
 2.82500000e-06  4.30379234e-08  2.82500000e-06  9.37507714e-01  2.82500000e-06  8.98282790e-01  2.82500000e-06  4.36711708e-01  2.82500000e-06  4.28236620e-01  2.82500000e-06  2.00750000e-01  2.82500000e-06  6.98687837e-01 
 2.87500000e-06  3.33663918e-08  2.87500000e-06  9.44469979e-01  2.87500000e-06  9.03458127e-01  2.87500000e-06  4.63447493e-01  2.87500000e-06  4.40071267e-01  2.87500000e-06  2.06250000e-01  2.87500000e-06  6.98702283e-01 
 2.92500000e-06 -1.01749369e-07  2.92500000e-06  9.50337896e-01  2.92500000e-06  9.08708714e-01  2.92500000e-06  4.80495289e-01  2.92500000e-06  4.52175269e-01  2.92500000e-06  2.11750000e-01  2.92500000e-06  6.98741259e-01 
 2.97500000e-06 -2.55270593e-07  2.97500000e-06  9.56103433e-01  2.97500000e-06  9.14516254e-01  2.97500000e-06  4.94390143e-01  2.97500000e-06  4.64627353e-01  2.97500000e-06  2.17250000e-01  2.97500000e-06  6.98768412e-01 
 3.02500000e-06 -2.98468913e-07  3.02500000e-06  9.61593437e-01  3.02500000e-06  9.19674480e-01  3.02500000e-06  5.06852803e-01  3.02500000e-06  4.76388019e-01  3.02500000e-06  2.22750000e-01  3.02500000e-06  6.98777229e-01 
 3.07500000e-06 -3.21696885e-07  3.07500000e-06  9.67107500e-01  3.07500000e-06  9.24998799e-01  3.07500000e-06  5.19078260e-01  3.07500000e-06  4.88521053e-01  3.07500000e-06  2.28250000e-01  3.07500000e-06  6.98778558e-01 
 3.12500000e-06 -3.18838620e-07  3.12500000e-06  9.72594475e-01  3.12500000e-06  9.30861098e-01  3.12500000e-06  5.31140108e-01  3.12500000e-06  5.00953283e-01  3.12500000e-06  2.33750000e-01  3.12500000e-06  6.98777072e-01 
 3.17500000e-06 -3.22460354e-07  3.17500000e-06  9.78115698e-01  3.17500000e-06  9.35983651e-01  3.17500000e-06  5.43150986e-01  3.17500000e-06  5.12639725e-01  3.17500000e-06  2.39250000e-01  3.17500000e-06  6.98775335e-01 
 3.22500000e-06 -3.19995380e-07  3.22500000e-06  9.83542171e-01  3.22500000e-06  9.41321316e-01  3.22500000e-06  5.55130814e-01  3.22500000e-06  5.24780029e-01  3.22500000e-06  2.44750000e-01  3.22500000e-06  6.98772717e-01 
 3.27500000e-06 -3.22731642e-07  3.27500000e-06  9.89099252e-01  3.27500000e-06  9.47283349e-01  3.27500000e-06  5.67220938e-01  3.27500000e-06  5.37253259e-01  3.27500000e-06  2.50250000e-01  3.27500000e-06  6.98771057e-01 
 3.32500000e-06 -3.15683569e-07  3.32500000e-06  9.94569942e-01  3.32500000e-06  9.52286891e-01  3.32500000e-06  5.79146990e-01  3.32500000e-06  5.48802296e-01  3.32500000e-06  2.55750000e-01  3.32500000e-06  6.98768300e-01 
 3.37500000e-06 -3.23412394e-07  3.37500000e-06  1.00003385e+00  3.37500000e-06  9.57693345e-01  3.37500000e-06  5.91178616e-01  3.37500000e-06  5.61024759e-01  3.37500000e-06  2.61250000e-01  3.37500000e-06  6.98766889e-01 
 3.42500000e-06 -3.14965983e-07  3.42500000e-06  1.00557927e+00  3.42500000e-06  9.63772301e-01  3.42500000e-06  6.03234361e-01  3.42500000e-06  5.73533260e-01  3.42500000e-06  2.66750000e-01  3.42500000e-06  6.98764145e-01 
 3.47500000e-06 -3.17981999e-07  3.47500000e-06  1.01106507e+00  3.47500000e-06  9.68570768e-01  3.47500000e-06  6.15164224e-01  3.47500000e-06  5.84880760e-01  3.47500000e-06  2.72250000e-01  3.47500000e-06  6.98762930e-01 
